C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\labels\StandardPieToolTipGenerator.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\labels;StandardPieToolTipGenerator;18.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\api\RectangleEdge.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\api;RectangleEdge;14.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\labels\StandardCrosshairLabelGenerator.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\labels;StandardCrosshairLabelGenerator;25.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\xy\YisSymbolic.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\xy;YisSymbolic;16.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\resources\DataPackageResources.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\resources;DataPackageResources;15.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis\AxisLabelLocation.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\axis;AxisLabelLocation;39.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\category\IntervalBarRenderer.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\renderer\category;IntervalBarRenderer;57.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\legend\LegendTitle.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\legend;LegendTitle;25.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\resources\DataPackageResources_fr.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\resources;DataPackageResources_fr;15.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\function\Function2D.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\function;Function2D;15.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\statistics\BoxAndWhiskerCalculator.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\statistics;BoxAndWhiskerCalculator;20.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\XYPlot.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot;XYPlot;58.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\dial\DialValueIndicator.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\chart\plot\dial;DialValueIndicator;14.0;
C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data\ComparableObjectSeries.java;C:\Users\Chaima\Desktop\fuck\src\main\java\org\jfree\data;ComparableObjectSeries;23.0;
